Date,AAPL,ABBV,ADBE,AMD,AMZN,AVGO,BIL,BRK-B,COST,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PG,QCOM,QQQ,TSLA,UNH,V,VOO,WMT,XOM
2011-01-21,9.780501365661621,,33.27000045776367,7.539999961853027,8.871000289916992,1.9573081731796265,73.88453674316406,80.44999694824219,52.19027328491211,13.341078758239746,50.31489562988281,34.18821716308594,15.176486015319824,25.33738136291504,13.896584510803223,40.09257125854492,30.0369815826416,19.656030654907227,21.47498893737793,,19.554725646972656,21.281719207763672,2.601285934448242,0.508681058883667,26.345687866210938,41.257850646972656,42.395259857177734,34.537437438964844,48.77695083618164,1.5360000133514404,31.661901473999023,15.675323486328125,89.60224914550781,13.571496963500977,43.84484100341797
2011-01-24,10.101712226867676,,34.029998779296875,7.679999828338623,8.842499732971191,1.9798624515533447,73.88453674316406,82.94000244140625,52.082706451416016,13.624255180358887,50.48658752441406,34.36028289794922,15.157882690429688,25.434551239013672,14.176925659179688,39.811038970947266,29.857913970947266,19.80634307861328,21.97800064086914,,19.497039794921875,21.555137634277344,2.628000020980835,0.5661425590515137,26.25653839111328,41.45204162597656,42.82622146606445,34.7059440612793,49.45148849487305,1.6326669454574585,31.191802978515625,16.041791915893555,90.15160369873047,13.649419784545898,43.62834548950195
2011-01-25,10.219948768615723,,33.560001373291016,7.480000019073486,8.835000038146973,1.9749294519424438,73.90065002441406,83.25,51.967933654785156,13.862373352050781,50.4758415222168,34.29145050048828,15.376913070678711,25.788482666015625,14.383834838867188,39.08162307739258,29.758426666259766,19.71552848815918,22.211565017700195,,19.243236541748047,21.608306884765625,2.6677141189575195,0.5487438440322876,26.167396545410156,41.195220947265625,42.90341567993164,34.726173400878906,49.521568298339844,1.6453330516815186,31.826444625854492,15.994858741760254,90.12107849121094,13.944085121154785,43.678314208984375
2011-01-26,10.293295860290527,,33.52000045776367,7.489999771118164,8.769499778747559,1.9911409616470337,73.88453674316406,83.06999969482422,52.082706451416016,13.785147666931152,50.77628707885742,33.93013000488281,15.292326927185059,25.968910217285156,14.517327308654785,38.77449417114258,29.831378936767578,19.71552848815918,22.086502075195312,,19.15094757080078,21.858957290649414,2.6147139072418213,0.56179279088974,26.386201858520508,41.251590728759766,42.52388381958008,34.95534133911133,49.784385681152344,1.649999976158142,31.53655433654785,15.865263938903809,90.59413146972656,13.958687782287598,44.22233581542969
2011-01-27,10.27413558959961,,33.849998474121094,7.75,9.22249984741211,2.0595085620880127,73.90065002441406,83.02999877929688,52.44131088256836,13.798014640808105,50.8353385925293,33.94734191894531,15.299520492553711,26.3575496673584,14.517327308654785,38.825660705566406,29.91095733642578,19.634111404418945,21.988115310668945,,19.179780960083008,21.927310943603516,3.0124289989471436,0.5601902008056641,26.67794418334961,41.06369400024414,41.28245544433594,37.004390716552734,50.090999603271484,1.6613329648971558,33.13490676879883,15.775874137878418,90.71620178222656,14.019575119018555,44.34447479248047
2011-01-28,10.061290740966797,,32.4900016784668,7.489999771118164,8.557000160217285,1.9770432710647583,73.88453674316406,81.55999755859375,51.58785629272461,13.469795227050781,50.09491729736328,33.422550201416016,14.907600402832031,25.469249725341797,14.32376480102539,38.396976470947266,29.539562225341797,19.480667114257812,21.598209381103516,,19.075956344604492,21.076650619506836,3.114000082015991,0.5439362525939941,25.932390213012695,40.337120056152344,41.29533386230469,36.22252655029297,48.82075500488281,1.6006669998168945,32.0693359375,15.52114200592041,89.11397552490234,13.807709693908691,43.85038375854492
2011-01-31,10.157690048217773,,33.04999923706055,7.829999923706055,8.482000350952148,2.02356219291687,73.88453674316406,81.75,51.523284912109375,13.611381530761719,50.93186950683594,33.43975830078125,14.891972541809082,25.517833709716797,14.32376480102539,38.2434196472168,29.804845809936523,19.681087493896484,21.749021530151367,,19.13363265991211,21.061458587646484,3.05828595161438,0.5475989580154419,25.956703186035156,40.28074264526367,40.6070556640625,36.48538589477539,49.057273864746094,1.6066670417785645,32.16333770751953,15.608287811279297,89.80062866210938,13.654295921325684,44.78858184814453
2011-02-01,10.328619003295898,,33.5099983215332,8.220000267028809,8.605500221252441,2.048936367034912,73.88453674316406,83.3499984741211,51.946449279785156,13.81732177734375,51.62400817871094,34.308658599853516,15.156892776489258,25.67051124572754,14.337108612060547,38.79368591308594,30.461421966552734,19.74370765686035,21.89983367919922,,19.612411499023438,21.258934020996094,3.041429042816162,0.5601902008056641,26.937265396118164,40.744258880615234,40.47199630737305,37.1257209777832,49.97710418701172,1.593999981880188,32.9625358581543,15.798224449157715,91.20448303222656,13.717606544494629,46.581687927246094
2011-02-02,10.307367324829102,,33.43000030517578,8.289999961853027,8.67650032043457,2.0299065113067627,73.88453674316406,82.44999694824219,50.813270568847656,13.913861274719238,51.76348114013672,34.83344650268555,15.180703163146973,25.37208366394043,14.390507698059082,38.78729248046875,30.143095016479492,19.684213638305664,22.013858795166016,,19.508581161499023,21.2209529876709,3.0179998874664307,0.5856013894081116,26.856237411499023,40.49372100830078,40.388370513916016,36.39103317260742,49.89825439453125,1.5959999561309814,32.86852264404297,16.108821868896484,91.05191040039062,13.603150367736816,46.30413055419922
2011-02-03,10.281023025512695,,33.529998779296875,8.329999923706055,8.685500144958496,2.07289981842041,73.88453674316406,83.0199966430664,53.09397506713867,14.10049057006836,52.20880126953125,34.8420524597168,15.134815216064453,25.469249725341797,14.519072532653809,38.9024658203125,30.149709701538086,19.593399047851562,22.565616607666016,,18.977893829345703,21.000699996948242,3.0212860107421875,0.5746127963066101,26.734678268432617,40.19930648803711,40.459129333496094,37.05833053588867,49.985870361328125,1.5753329992294312,33.722557067871094,16.006038665771484,91.28077697753906,13.617762565612793,46.32077407836914
2011-02-04,10.372626304626465,,33.36000061035156,8.399999618530273,8.796500205993652,2.199064016342163,73.90065002441406,83.16999816894531,53.165687561035156,14.190595626831055,52.101505279541016,35.022701263427734,15.155404090881348,25.538633346557617,14.593116760253906,38.92805862426758,29.57272720336914,19.590269088745117,22.735736846923828,,18.972122192382812,21.09183692932129,3.143857002258301,0.5876617431640625,26.434829711914062,39.98637008666992,40.915828704833984,37.22682571411133,50.266197204589844,1.5640000104904175,33.291629791259766,16.289823532104492,91.52490997314453,13.644543647766113,46.23196029663086
2011-02-07,10.533681869506836,,33.560001373291016,8.329999923706055,8.821499824523926,2.1701667308807373,73.88453674316406,84.0999984741211,53.251747131347656,14.17772102355957,52.396583557128906,35.2205696105957,15.237508773803711,25.399843215942383,14.599847793579102,38.94725799560547,30.176246643066406,19.57775115966797,22.987703323364258,,19.035573959350586,21.418434143066406,3.1145710945129395,0.5631660223007202,26.726566314697266,39.88615036010742,41.52046585083008,37.118988037109375,50.502708435058594,1.5379999876022339,32.75883865356445,16.519975662231445,92.10476684570312,13.654295921325684,46.5927848815918
2011-02-08,10.633062362670898,,33.56999969482422,8.239999771118164,9.152999877929688,2.24910831451416,73.88453674316406,84.2699966430664,53.646202087402344,14.151973724365234,52.43949890136719,35.42704772949219,15.338960647583008,25.788482666015625,14.566193580627441,38.992042541503906,30.335418701171875,19.68734359741211,22.95367431640625,,19.19132423400879,21.47918701171875,3.1089999675750732,0.5464544296264648,26.76708221435547,40.19306182861328,41.57835006713867,37.81325149536133,50.83559799194336,1.6326669454574585,32.884193420410156,16.66299057006836,92.53204345703125,13.729780197143555,46.308170318603516
2011-02-09,10.721673011779785,,33.0099983215332,8.229999542236328,9.265000343322754,2.309722423553467,73.90065002441406,83.88999938964844,53.70012283325195,14.18415355682373,51.634727478027344,37.302494049072266,15.292326927185059,25.79542350769043,14.445032119750977,38.953636169433594,29.91758918762207,19.7750244140625,22.851604461669922,,19.087488174438477,21.24374008178711,3.1755709648132324,0.5331764221191406,26.653627395629883,40.34964370727539,41.41753005981445,37.88739013671875,50.74800109863281,1.547333002090454,32.9625358581543,16.407733917236328,92.30318450927734,13.815011024475098,46.06822204589844
2011-02-10,10.613304138183594,,33.56999969482422,8.220000267028809,9.310500144958496,2.2892823219299316,73.88453674316406,84.44999694824219,53.61382293701172,12.17623519897461,51.88154220581055,37.25947570800781,15.290839195251465,25.892578125,14.673891067504883,38.985633850097656,30.196142196655273,19.89715576171875,23.18540382385254,,19.05864906311035,20.886756896972656,3.188570976257324,0.5224167704582214,26.953481674194336,39.68571853637695,41.539756774902344,38.41987609863281,50.82684326171875,1.5479999780654907,33.24460983276367,16.734638214111328,92.33365631103516,13.537402153015137,46.43095779418945
2011-02-11,10.68245792388916,,33.66999816894531,8.279999732971191,9.462499618530273,2.346374273300171,73.88453674316406,84.91000366210938,53.96623229980469,12.034649848937988,51.747406005859375,37.34550857543945,15.490766525268555,26.010547637939453,14.64696979522705,38.83845901489258,30.88589096069336,19.906545639038086,23.310474395751953,,19.075956344604492,20.696882247924805,3.3010001182556152,0.5372973084449768,27.123666763305664,40.00516128540039,41.636226654052734,38.824283599853516,51.19478225708008,1.5499999523162842,33.20545959472656,16.77718162536621,92.91349792480469,13.561751365661621,46.218894958496094
2011-02-14,10.752205848693848,,33.86000061035156,8.630000114440918,9.520999908447266,2.399235963821411,73.88453674316406,85.30000305175781,53.69297790527344,12.105441093444824,52.40686798095703,37.19926071166992,15.581307411193848,26.0799503326416,14.519072532653809,38.83845901489258,30.865983963012695,19.77189064025879,23.44565200805664,,18.93174934387207,20.681699752807617,3.536428928375244,0.5290558934211731,26.977792739868164,39.67319107055664,41.51401901245117,39.20848846435547,51.31741714477539,1.5386669635772705,33.268123626708984,16.958547592163086,93.1424331665039,13.345017433166504,47.385231018066406
2011-02-15,10.773761749267578,,33.939998626708984,8.600000381469727,9.451499938964844,2.375976800918579,73.90065002441406,84.9800033569336,53.45562744140625,12.015344619750977,52.07713317871094,37.07020568847656,15.482087135314941,26.156291961669922,14.438299179077148,38.78729248046875,31.051694869995117,19.78754997253418,23.550485610961914,,18.914432525634766,20.597652435302734,3.439857006072998,0.516235888004303,26.548276901245117,40.305809020996094,41.11521530151367,39.52528762817383,51.247344970703125,1.5226670503616333,32.931209564208984,16.92943572998047,92.80669403076172,13.381543159484863,46.30261993408203
2011-02-16,10.870452880859375,,34.689998626708984,8.989999771118164,9.331000328063965,2.423199415206909,73.90065002441406,84.95999908447266,53.90871047973633,11.957422256469727,52.25011444091797,37.59500503540039,15.4838228225708,26.27427101135254,14.640233993530273,38.72330093383789,31.794475555419922,19.853313446044922,23.392316818237305,,19.012500762939453,20.64349937438965,3.3959999084472656,0.5352368354797363,26.831920623779297,40.0615234375,41.01230239868164,39.45787811279297,51.58023452758789,1.6486669778823853,33.299461364746094,17.0078125,93.40180206298828,13.284133911132812,46.70440673828125
2011-02-17,10.725862503051758,,34.97999954223633,9.4399995803833,9.387999534606934,2.370337724685669,73.90065002441406,84.93000030517578,53.822383880615234,12.021777153015137,52.52579116821289,37.59500503540039,15.50961971282959,26.496334075927734,14.788321495056152,38.896053314208984,31.714893341064453,20.21342658996582,23.156902313232422,,19.09326171875,20.788654327392578,3.366142988204956,0.5878908038139343,26.750886917114258,40.525047302246094,41.16667175292969,39.7679328918457,51.56269454956055,1.5733330249786377,33.3699836730957,17.048105239868164,93.75279235839844,13.332844734191895,46.8104248046875
2011-02-18,10.494158744812012,,35.38999938964844,9.180000305175781,9.324999809265137,2.3858442306518555,73.88453674316406,85.05000305175781,54.2467155456543,12.131182670593262,53.36366271972656,37.47456359863281,15.629180908203125,26.704540252685547,14.902750968933105,39.10081481933594,31.834272384643555,20.21342658996582,23.05759048461914,,18.949050903320312,20.674055099487305,3.364428997039795,0.586746096611023,27.29384422302246,39.717037200927734,41.35965347290039,39.895992279052734,51.448822021484375,1.5453330278396606,33.565853118896484,16.97869110107422,93.90538787841797,13.486260414123535,47.15642166137695
2011-02-22,10.136435508728027,,33.7400016784668,8.850000381469727,9.020999908447266,2.2977406978607178,73.88453674316406,83.16999816894531,53.13917922973633,11.963857650756836,54.22853469848633,36.691688537597656,15.136303901672363,26.433874130249023,14.680624008178711,38.80647659301758,30.51447868347168,19.966041564941406,22.748619079589844,,18.654863357543945,20.31496810913086,3.1657140254974365,0.5313451290130615,26.361886978149414,39.55419158935547,41.21170425415039,39.25566482543945,49.9595832824707,1.4579999446868896,33.65986633300781,16.51073455810547,91.98272705078125,13.069833755493164,47.681007385253906
2011-02-23,10.25648021697998,,33.380001068115234,8.550000190734863,8.833999633789062,2.208932876586914,73.90065002441406,82.86000061035156,52.38404846191406,11.841581344604492,55.28261947631836,36.24433517456055,15.163838386535645,25.885635375976562,14.236367225646973,38.64012145996094,30.481340408325195,20.01301383972168,22.44881820678711,,18.51065444946289,20.31496810913086,3.0171430110931396,0.5061625838279724,26.078258514404297,39.4163818359375,41.26316833496094,38.552371978759766,49.5478515625,1.4553329944610596,33.62068557739258,16.318174362182617,91.46388244628906,12.913980484008789,48.59064865112305
2011-02-24,10.26425552368164,,33.45000076293945,9.100000381469727,8.887499809265137,2.3950064182281494,73.90065002441406,83.36000061035156,52.484737396240234,11.815839767456055,55.15288543701172,36.49381637573242,15.101825714111328,25.774599075317383,14.330597877502441,38.55054473876953,30.44815444946289,20.003618240356445,22.454336166381836,,18.476043701171875,20.452505111694336,3.0739998817443848,0.5185251235961914,26.134994506835938,39.47902297973633,40.55561065673828,39.086605072021484,49.81068420410156,1.5019999742507935,33.495338439941406,16.548791885375977,91.3723373413086,12.685075759887695,47.97678756713867
2011-02-25,10.422319412231445,,34.630001068115234,9.289999961853027,8.862000465393066,2.4217910766601562,73.90065002441406,84.87000274658203,52.9090576171875,11.99603271484375,55.19072723388672,36.94976806640625,15.132085800170898,25.732961654663086,14.714276313781738,38.5053596496582,30.958831787109375,20.138273239135742,22.68699073791504,,18.568334579467773,20.284414291381836,3.0348570346832275,0.5292847156524658,26.702259063720703,39.836021423339844,40.4205436706543,39.911617279052734,50.502708435058594,1.5740000009536743,33.315120697021484,16.72120475769043,92.36420440673828,12.602275848388672,47.62519073486328
2011-02-28,10.573492050170898,,34.5,9.210000038146973,8.66450023651123,2.395711660385132,73.88453674316406,87.27999877929688,53.786441802978516,11.944552421569824,56.082664489746094,37.6294059753418,15.215431213378906,26.003620147705078,14.451762199401855,39.66748046875,30.965471267700195,20.016145706176758,22.121456146240234,,18.78754425048828,20.307334899902344,2.9524290561676025,0.5187539458274841,26.661746978759766,39.723304748535156,40.55561065673828,40.29030990600586,50.60783767700195,1.5926669836044312,33.36214828491211,16.356243133544922,92.91349792480469,12.658287048339844,47.73124313354492
2011-03-01,10.456741333007812,,33.970001220703125,9.029999732971191,8.472000122070312,2.2603840827941895,73.88453674316406,85.25,52.94501495361328,11.944552421569824,55.62318420410156,36.98418426513672,14.901895523071289,25.51088523864746,14.397918701171875,39.18971633911133,30.24256706237793,20.32615852355957,22.10305404663086,,18.72408103942871,19.986452102661133,2.923285961151123,0.4956320524215698,25.66495704650879,39.591766357421875,40.35620880126953,39.2489013671875,49.793155670166016,1.5959999561309814,33.26028823852539,16.277873992919922,91.32656860351562,12.680206298828125,47.3238525390625
2011-03-02,10.540858268737793,,34.47999954223633,9.170000076293945,8.60099983215332,2.2878735065460205,73.90065002441406,85.0199966430664,51.60734558105469,11.905939102172852,55.93128967285156,37.24227523803711,14.902640342712402,25.441486358642578,14.465224266052246,39.26073455810547,29.98392677307129,20.175851821899414,22.63825798034668,,18.79329490661621,19.925336837768555,2.9175710678100586,0.4750286638736725,26.029632568359375,39.724308013916016,40.14395523071289,38.61324691772461,50.05592727661133,1.6013330221176147,34.12998962402344,16.562232971191406,91.58594512939453,12.655848503112793,47.480106353759766
2011-03-03,10.763582229614258,,35.04999923706055,9.279999732971191,8.63949966430664,2.325934410095215,73.88453674316406,86.69999694824219,52.132362365722656,11.925243377685547,56.32050704956055,37.913307189941406,15.120180130004883,26.05912971496582,14.667156219482422,39.41568374633789,30.56089973449707,20.532835006713867,23.14126968383789,,19.09326171875,20.017013549804688,2.9052860736846924,0.4777757525444031,26.76708221435547,40.23554992675781,40.2339973449707,39.789886474609375,51.04585647583008,1.6239999532699585,35.1947135925293,16.97869110107422,93.15766906738281,12.665596008300781,47.8930778503418
2011-03-04,10.776756286621094,,35.27000045776367,9.229999542236328,8.583499908447266,2.3111319541931152,73.90065002441406,85.5,52.36248016357422,11.841581344604492,56.082664489746094,37.46595001220703,14.89842414855957,25.830127716064453,14.512338638305664,39.42213439941406,30.189512252807617,20.42009735107422,22.966554641723633,,19.070186614990234,19.826005935668945,3.0102860927581787,0.47525736689567566,26.548276901245117,40.01462936401367,39.899513244628906,39.32329177856445,50.78302764892578,1.6633330583572388,34.927555084228516,16.723447799682617,92.47099304199219,12.680206298828125,47.480106353759766
2011-03-07,10.63785171508789,,34.720001220703125,8.84000015258789,8.454000473022461,2.2540414333343506,73.88453674316406,85.04000091552734,51.9166145324707,11.712865829467773,55.682647705078125,37.0099983215332,14.676168441772461,25.58722496032715,14.276748657226562,38.996028900146484,29.97064971923828,20.423233032226562,22.73848533630371,,18.937517166137695,19.65028953552246,2.9628570079803467,0.4686185121536255,26.013425827026367,40.05881118774414,39.693668365478516,38.93782424926758,50.0997428894043,1.6626670360565186,34.22819519042969,16.602537155151367,91.66226959228516,12.668025016784668,47.279212951660156
2011-03-08,10.649827003479004,,35.290000915527344,8.989999771118164,8.344499588012695,2.2829396724700928,73.88453674316406,86.3499984741211,52.94501495361328,11.725738525390625,56.09347152709961,37.16485595703125,14.692293167114258,25.880691528320312,14.22289752960205,39.19618606567383,30.77314567565918,20.55475616455078,22.897581100463867,,19.024044036865234,19.795446395874023,2.7921431064605713,0.4475570023059845,26.532079696655273,40.26077651977539,39.91238784790039,38.64706039428711,50.301231384277344,1.6440000534057617,34.44036102294922,16.60702133178711,92.51676940917969,12.770303726196289,47.21223449707031
2011-03-09,10.551337242126465,,35.130001068115234,8.670000076293945,8.452500343322754,2.1849682331085205,73.88453674316406,86.0199966430664,53.33336639404297,11.661385536193848,55.21237564086914,37.09602737426758,14.678897857666016,26.32088279724121,14.270014762878418,38.996028900146484,30.879257202148438,20.548494338989258,22.80378532409668,,19.202861785888672,19.780170440673828,2.756999969482422,0.4381709098815918,26.572589874267578,40.80357360839844,39.88022994995117,37.1931266784668,49.9595832824707,1.6480000019073486,34.95896911621094,16.50401496887207,92.40995025634766,12.916215896606445,47.08945083618164
2011-03-10,10.377716064453125,,34.86000061035156,8.420000076293945,8.307000160217285,2.185673236846924,73.88453674316406,84.9800033569336,52.77241134643555,11.532670974731445,53.55825424194336,36.536834716796875,14.394384384155273,25.90163230895996,13.994048118591309,38.48597717285156,30.196142196655273,20.445158004760742,22.39733123779297,,18.977893829345703,19.41344451904297,2.857429027557373,0.41024157404899597,25.77031135559082,40.66469955444336,39.55217742919922,36.54395294189453,49.179931640625,1.6006669998168945,34.408935546875,15.986799240112305,90.71620178222656,12.911306381225586,45.41526794433594
2011-03-11,10.536971092224121,,34.61000061035156,8.649999618530273,8.403499603271484,2.201179265975952,73.90065002441406,85.30000305175781,52.175506591796875,11.55197525024414,54.017730712890625,36.93256378173828,14.305333137512207,25.950559616088867,14.047896385192871,38.537620544433594,30.335418701171875,20.441997528076172,22.84424591064453,,19.100439071655273,19.61972427368164,2.921999931335449,0.4132174551486969,25.859447479248047,40.80357360839844,39.55217742919922,36.2531623840332,49.486534118652344,1.6046669483184814,34.251792907714844,16.235336303710938,91.32656860351562,12.896595001220703,45.8282356262207
2011-03-14,10.583966255187988,,34.08000183105469,8.430000305175781,8.33650016784668,2.1849682331085205,73.90065002441406,84.20999908447266,51.66488265991211,11.487618446350098,54.488033294677734,36.33896255493164,14.138644218444824,25.6291561126709,14.027698516845703,38.176090240478516,30.043601989746094,20.167587280273438,22.882863998413086,,18.896196365356445,19.62736701965332,2.874285936355591,0.41665148735046387,25.60012435913086,40.48167419433594,39.46212387084961,36.16524124145508,49.311309814453125,1.5499999523162842,33.91389846801758,16.08979606628418,90.7925033569336,12.830382347106934,45.97333526611328
