Date,BIL,IAU,QQQ,TLT,VGT,VOO
2011-05-10,73.9167709350586,29.639999389648438,51.92495346069336,61.82714080810547,7.190590858459473,95.26083374023438
2011-05-11,73.9167709350586,29.3799991607666,51.5477294921875,62.181217193603516,7.130761623382568,94.24923706054688
2011-05-12,73.9167709350586,29.3799991607666,51.854774475097656,61.78775405883789,7.175360679626465,94.75502014160156
2011-05-13,73.90062713623047,29.18000030517578,51.24069595336914,62.345123291015625,7.091598987579346,93.92733001708984
2011-05-16,73.90062713623047,29.139999389648438,50.354671478271484,62.692657470703125,6.9773736000061035,93.34490203857422
2011-05-17,73.90062713623047,29.0,50.495018005371094,63.33525085449219,6.956706523895264,93.32957458496094
2011-05-18,73.88448333740234,29.18000030517578,50.916107177734375,62.49599075317383,7.0241522789001465,94.20323181152344
2011-05-19,73.9167709350586,29.200000762939453,51.06523132324219,62.46967697143555,7.035029411315918,94.32587432861328
2011-05-20,73.90062713623047,29.579999923706055,50.679237365722656,62.502532958984375,6.991515636444092,93.69744110107422
2011-05-23,73.90062713623047,29.639999389648438,49.93357849121094,62.804100036621094,6.877295970916748,92.5785140991211
2011-05-24,73.90062713623047,29.799999237060547,49.626529693603516,63.04021072387695,6.841394901275635,92.50186920166016
2011-05-25,73.90062713623047,29.799999237060547,49.81953430175781,62.7451286315918,6.880557537078857,92.80840301513672
2011-05-26,73.90062713623047,29.719999313354492,50.1265754699707,63.28277587890625,6.928422927856445,93.17626190185547
2011-05-27,73.90062713623047,30.020000457763672,50.3809814453125,63.25659942626953,6.966499328613281,93.59012603759766
2011-05-31,73.90062713623047,29.979999542236328,51.196834564208984,63.40081787109375,7.069840908050537,94.52513122558594
2011-06-01,73.88448333740234,30.040000915527344,50.08271789550781,64.25770568847656,6.91319465637207,92.42523956298828
2011-06-02,73.88448333740234,29.979999542236328,50.18797302246094,63.03358459472656,6.918631553649902,92.31791687011719
2011-06-03,73.88448333740234,30.100000381469727,49.433528900146484,63.39555740356445,6.816376209259033,91.42893981933594
2011-06-06,73.88448333740234,30.15999984741211,49.029998779296875,62.91514587402344,6.758721351623535,90.46332550048828
2011-06-07,73.90062713623047,30.139999389648438,48.942283630371094,63.204681396484375,6.743491172790527,90.34069061279297
2011-06-08,73.90062713623047,30.020000457763672,48.591373443603516,63.69828414916992,6.679309368133545,89.97281646728516
2011-06-09,73.88448333740234,30.15999984741211,48.67908477783203,63.441673278808594,6.690186977386475,90.6625747680664
2011-06-10,73.90062713623047,29.920000076293945,47.933414459228516,63.92863082885742,6.593369960784912,89.39036560058594
2011-06-13,73.88448333740234,29.600000381469727,47.933414459228516,63.606204986572266,6.580315113067627,89.4516830444336
2011-06-14,73.90062713623047,29.799999237060547,48.54750442504883,62.64529800415039,6.67387056350708,90.60125732421875
2011-06-15,73.90062713623047,29.899999618530273,47.62639236450195,63.78382110595703,6.555294990539551,89.02252197265625
2011-06-16,73.90062713623047,29.84000015258789,47.44215774536133,64.07343292236328,6.516133785247803,89.19109344482422
2011-06-17,73.90062713623047,30.059999465942383,47.2935905456543,63.77068328857422,6.498729705810547,89.43635559082031
2011-06-20,73.90062713623047,30.079999923706055,47.539756774902344,63.849632263183594,6.522659778594971,89.94213104248047
2011-06-21,73.88448333740234,30.200000762939453,48.55964660644531,63.56666564941406,6.658638954162598,91.16838836669922
2011-06-22,73.90062713623047,30.280000686645508,48.20796585083008,63.606204986572266,6.612951755523682,90.63192749023438
2011-06-23,73.90062713623047,29.739999771118164,48.65636444091797,64.09317016601562,6.68039608001709,90.32534790039062
2011-06-24,73.88448333740234,29.31999969482422,47.81231689453125,63.82334899902344,6.570525169372559,89.33191680908203
2011-06-27,73.88448333740234,29.219999313354492,48.57723617553711,62.94807052612305,6.655375957489014,90.08661651611328
2011-06-28,73.88448333740234,29.31999969482422,49.2982063293457,62.4412727355957,6.7467546463012695,91.24178314208984
2011-06-29,73.90062713623047,29.520000457763672,49.50042724609375,62.0267333984375,6.793531894683838,92.05810546875
2011-06-30,73.90062713623047,29.280000686645508,50.159854888916016,61.92796325683594,6.891435146331787,92.93599700927734
2011-07-01,73.88448333740234,29.040000915527344,50.91598129272461,61.828914642333984,7.003482818603516,94.33761596679688
2011-07-05,73.88448333740234,29.600000381469727,51.17094802856445,61.96757507324219,7.01871395111084,94.18357849121094
2011-07-06,73.90062713623047,29.860000610351562,51.338008880615234,62.284584045410156,7.046997547149658,94.32220458984375
2011-07-07,73.88448333740234,29.920000076293945,52.0413932800293,62.09965896606445,7.145992755889893,95.35411071777344
2011-07-08,73.88448333740234,30.139999389648438,51.90071105957031,62.97793197631836,7.111179828643799,94.70723724365234
2011-07-11,73.86843872070312,30.3799991607666,50.95995330810547,63.92224884033203,6.975200176239014,92.95140838623047
2011-07-12,73.88448333740234,30.639999389648438,50.57308578491211,64.14016723632812,6.899051666259766,92.53553009033203
2011-07-13,73.90062713623047,30.899999618530273,50.78410720825195,64.31847381591797,6.915369987487793,92.85900115966797
2011-07-14,73.90062713623047,31.0,50.19502258300781,63.40054702758789,6.847922325134277,92.2583236694336
2011-07-15,73.90062713623047,31.1200008392334,50.86322784423828,63.50619125366211,6.933862209320068,92.76659393310547
2011-07-18,73.90062713623047,31.3799991607666,50.5906867980957,62.89208984375,6.8925251960754395,91.98108673095703
2011-07-19,73.90062713623047,31.0,51.742462158203125,64.1996078491211,7.0796332359313965,93.4750747680664
2011-07-20,73.88448333740234,31.260000228881836,51.52265548706055,63.44017791748047,7.046997547149658,93.4750747680664
2011-07-21,73.88448333740234,31.059999465942383,51.86554718017578,62.95154571533203,7.074193000793457,94.72265625
2011-07-22,73.90062713623047,31.299999237060547,52.401893615722656,63.426979064941406,7.159045219421387,94.79965209960938
2011-07-25,73.90062713623047,31.540000915527344,52.29636764526367,62.7336540222168,7.139463901519775,94.26057434082031
2011-07-26,73.90062713623047,31.639999389648438,52.428245544433594,63.162845611572266,7.161221027374268,93.86012268066406
2011-07-27,73.90062713623047,31.5,51.07425308227539,63.1694450378418,6.943653106689453,91.99649047851562
2011-07-28,73.90062713623047,31.540000915527344,51.16215515136719,63.407161712646484,6.942564487457275,91.73465728759766
2011-07-29,73.90062713623047,31.739999771118164,50.995113372802734,64.66180419921875,6.881645679473877,91.02613830566406
2011-08-01,73.90062713623047,31.6200008392334,50.75770950317383,65.31443786621094,6.859889507293701,90.70270538330078
2011-08-02,73.90062713623047,32.380001068115234,49.474063873291016,67.2756118774414,6.707592010498047,88.4385986328125
2011-08-03,73.90062713623047,32.380001068115234,49.948848724365234,67.4081802368164,6.798968315124512,88.8852767944336
2011-08-04,73.90062713623047,32.220001220703125,47.62766647338867,69.80655670166016,6.480233669281006,84.7267074584961
2011-08-05,73.90062713623047,32.439998626708984,47.3287467956543,67.79241180419922,6.421490669250488,84.5418701171875
2011-08-08,73.90062713623047,33.47999954223633,44.48005294799805,69.93246459960938,6.03095817565918,79.12035369873047
2011-08-09,73.90062713623047,33.79999923706055,46.625370025634766,70.14450073242188,6.305093288421631,82.66284942626953
2011-08-10,73.90062713623047,35.0,44.71744155883789,72.23151397705078,6.062506675720215,79.07416534423828
2011-08-11,73.90062713623047,34.2400016784668,46.68690490722656,68.58740997314453,6.329026222229004,82.53963470458984
2011-08-12,73.90062713623047,34.08000183105469,47.100154876708984,69.94571685791016,6.380154132843018,83.20191192626953
2011-08-15,73.90062713623047,34.459999084472656,47.794734954833984,69.23681640625,6.499814033508301,84.91155242919922
2011-08-16,73.90062713623047,34.880001068115234,47.390289306640625,70.38302612304688,6.42257833480835,84.18763732910156
2011-08-17,73.90062713623047,34.97999954223633,47.10894775390625,71.61528015136719,6.367099285125732,84.28004455566406
2011-08-18,73.86843872070312,35.63999938964844,44.79656982421875,73.08619689941406,6.0179033279418945,80.78376770019531
2011-08-19,73.90062713623047,36.08000183105469,43.98768615722656,73.67585754394531,5.861257076263428,79.24359130859375
2011-08-22,73.86843872070312,37.0,44.14594650268555,73.49037170410156,5.8949785232543945,79.3051986694336
2011-08-23,73.90062713623047,35.619998931884766,45.96593475341797,72.47663879394531,6.140830993652344,82.0467300415039
2011-08-24,73.90062713623047,34.41999816894531,46.326416015625,70.41612243652344,6.183256149291992,83.17112731933594
2011-08-25,73.86843872070312,34.560001373291016,45.57030487060547,71.1780776977539,6.089700222015381,81.92353820800781
2011-08-26,73.90062713623047,35.599998474121094,46.713287353515625,71.88036346435547,6.225682258605957,83.0016860961914
2011-08-29,73.90062713623047,34.880001068115234,48.01454162597656,70.88650512695312,6.419314384460449,85.4198226928711
2011-08-30,73.90062713623047,35.91999816894531,48.331058502197266,72.02613067626953,6.4388957023620605,85.5738296508789
2011-08-31,73.90062713623047,35.63999938964844,48.41018295288086,70.91299438476562,6.43998384475708,86.00508117675781
2011-09-01,73.90062713623047,35.65999984741211,47.97057342529297,72.416259765625,6.360573768615723,85.17337036132812
2011-09-02,73.90062713623047,36.7400016784668,46.84516906738281,74.7687759399414,6.198486328125,82.97086334228516
2011-09-06,73.88448333740234,36.68000030517578,46.853965759277344,75.54629516601562,6.16585111618042,82.4010009765625
2011-09-07,73.86843872070312,35.5,48.040931701660156,74.10423278808594,6.343168258666992,84.7267074584961
2011-09-08,73.86843872070312,36.459999084472656,47.82111358642578,74.7687759399414,6.3072686195373535,83.8333969116211
2011-09-09,73.88448333740234,36.2400016784668,46.757232666015625,75.56622314453125,6.163674831390381,81.6308822631836
2011-09-12,73.88448333740234,35.41999816894531,47.35512161254883,75.64596557617188,6.24199914932251,82.21617126464844
2011-09-13,73.86843872070312,35.79999923706055,47.98816680908203,74.56935119628906,6.330112457275391,82.89385986328125
2011-09-14,73.86843872070312,35.540000915527344,48.67395782470703,75.20074462890625,6.441072940826416,84.06442260742188
2011-09-15,73.86843872070312,34.959999084472656,49.39492416381836,74.05106353759766,6.548768520355225,85.51221466064453
2011-09-16,73.86843872070312,35.2599983215332,49.84768295288086,74.58930969238281,6.597720146179199,86.02049255371094
2011-09-19,73.88448333740234,34.720001220703125,49.86529541015625,76.01148223876953,6.591194152832031,85.21953582763672
2011-09-20,73.88448333740234,35.2400016784668,49.64509963989258,76.3304672241211,6.552032947540283,85.0809555053711
2011-09-21,73.88448333740234,34.79999923706055,48.7818489074707,78.855712890625,6.462830066680908,82.50881958007812
2011-09-22,73.86843872070312,33.939998626708984,47.19631576538086,81.8197021484375,6.24091100692749,79.92127990722656
2011-09-23,73.88448333740234,32.040000915527344,47.698402404785156,80.29783630371094,6.318145751953125,80.29299926757812
2011-09-26,73.88448333740234,31.579999923706055,48.25333023071289,79.00859069824219,6.399736404418945,82.24456024169922
2011-09-27,73.86843872070312,32.220001220703125,48.755435943603516,77.7990951538086,6.484586715698242,83.18939971923828
2011-09-28,73.88448333740234,31.299999237060547,48.033111572265625,77.77249145507812,6.369276523590088,81.53211212158203
2011-09-29,73.88448333740234,31.6200008392334,47.4605598449707,78.31080627441406,6.350780963897705,82.12066650390625
2011-09-30,73.88448333740234,31.65999984741211,46.23617172241211,80.27788543701172,6.174553871154785,80.16912078857422
2011-10-03,73.88448333740234,32.2599983215332,45.047019958496094,82.48712158203125,6.007026195526123,77.7063980102539
2011-10-04,73.88448333740234,31.6200008392334,45.971920013427734,81.44115447998047,6.171289443969727,79.4101333618164
2011-10-05,73.88448333740234,31.979999542236328,47.15225601196289,80.8548583984375,6.315972805023193,80.98999786376953
2011-10-06,73.86843872070312,32.18000030517578,47.94503402709961,79.36246490478516,6.432370185852051,82.55432891845703
2011-10-07,73.88448333740234,31.940000534057617,47.62793731689453,78.77616119384766,6.386680603027344,81.91929626464844
2011-10-10,73.86843872070312,32.7400016784668,49.275123596191406,77.66358947753906,6.602070331573486,84.69175720214844
2011-10-11,73.88448333740234,32.5,49.60984420776367,77.40371704101562,6.641234397888184,84.66078186035156
2011-10-12,73.86843872070312,32.720001220703125,49.85649871826172,76.27779388427734,6.696715354919434,85.43521881103516
2011-10-13,73.88448333740234,32.560001373291016,50.31454086303711,77.03728485107422,6.761983871459961,85.31130981445312
2011-10-14,73.86843872070312,32.779998779296875,51.24823760986328,75.91800689697266,6.90231466293335,86.72079467773438
2011-10-17,73.86843872070312,32.599998474121094,50.455482482910156,77.23049926757812,6.768513202667236,85.09451293945312
2011-10-18,73.88448333740234,32.47999954223633,51.08088684082031,76.75081634521484,6.846835613250732,86.7982406616211
2011-10-19,73.88448333740234,32.040000915527344,50.09430694580078,76.72416687011719,6.685835361480713,85.71404266357422
2011-10-20,73.88448333740234,31.639999389648438,49.84768295288086,76.17782592773438,6.659727573394775,86.1011962890625
2011-10-21,73.86843872070312,31.979999542236328,50.473106384277344,75.37176513671875,6.753281593322754,87.75849914550781
2011-10-24,73.86843872070312,32.279998779296875,51.52130126953125,75.49829864501953,6.904489994049072,88.8736801147461
2011-10-25,73.88448333740234,33.220001220703125,50.50832748413086,77.41703796386719,6.777213096618652,87.15444946289062
2011-10-26,73.88448333740234,33.560001373291016,50.44667434692383,76.06455993652344,6.814199924468994,87.99085235595703
2011-10-27,73.86843872070312,33.97999954223633,51.83842849731445,73.48627471923828,7.041558742523193,91.02661895751953
2011-10-28,73.86843872070312,34.02000045776367,51.917694091796875,74.25906372070312,7.065488815307617,91.1195297241211
2011-10-31,73.85230255126953,33.540000915527344,51.04566192626953,77.20384216308594,6.932774066925049,88.78075408935547
2011-11-01,73.88448333740234,33.540000915527344,49.715553283691406,79.78820037841797,6.732611656188965,86.42649841308594
2011-11-02,73.86843872070312,33.900001525878906,50.13837432861328,78.79295349121094,6.808761119842529,87.78951263427734
2011-11-03,73.85230255126953,34.41999816894531,51.177772521972656,77.71083068847656,6.986079216003418,89.4157943725586
2011-11-04,73.86843872070312,34.279998779296875,50.91352462768555,77.80432891845703,6.961059093475342,88.90465545654297
2011-11-07,73.88448333740234,35.08000183105469,51.27468490600586,78.29866790771484,6.988252639770508,89.4157943725586
2011-11-08,73.88448333740234,34.81999969482422,51.86486053466797,77.29669189453125,7.074193000793457,90.4845199584961
2011-11-09,73.86843872070312,34.52000045776367,50.041481018066406,78.89987182617188,6.812024116516113,87.21641540527344
2011-11-10,73.88448333740234,34.34000015258789,50.01505661010742,77.72419738769531,6.81746244430542,88.0063247680664
2011-11-11,73.86843872070312,34.880001068115234,50.957557678222656,77.24992370605469,6.964322566986084,89.72559356689453
2011-11-14,73.88448333740234,34.720001220703125,50.640472412109375,78.4924087524414,6.915369987487793,88.85820007324219
2011-11-15,73.86843872070312,34.779998779296875,51.20420455932617,78.38546752929688,7.0132737159729,89.3228759765625
2011-11-16,73.88448333740234,34.380001068115234,50.35858154296875,79.10021209716797,6.904489994049072,87.88243865966797
2011-11-17,73.88448333740234,33.5,49.178245544433594,79.73474884033203,6.751105308532715,86.47296142578125
2011-11-18,73.88448333740234,33.63999938964844,48.799468994140625,79.7147445678711,6.706506252288818,86.34901428222656
2011-11-21,73.88448333740234,32.81999969482422,47.865753173828125,80.18897247314453,6.578140735626221,84.80017852783203
2011-11-22,73.86843872070312,33.15999984741211,48.024330139160156,81.08406829833984,6.553121089935303,84.35103607177734
2011-11-23,73.88448333740234,33.08000183105469,46.940860748291016,81.87896728515625,6.388857364654541,82.56981658935547
2011-11-25,73.88448333740234,32.779998779296875,46.5797119140625,80.68997955322266,6.351871490478516,82.322021484375
2011-11-28,73.88448333740234,33.41999816894531,48.20048522949219,80.64987182617188,6.569438457489014,84.78469848632812
2011-11-29,73.85230255126953,33.459999084472656,47.90099334716797,79.98859405517578,6.530274868011475,85.03252410888672
2011-11-30,73.86843872070312,34.119998931884766,49.6715087890625,78.73954772949219,6.794620037078857,88.51746368408203
2011-12-01,73.85230255126953,34.040000915527344,50.01505661010742,78.34443664550781,6.829429626464844,88.45549011230469
2011-12-02,73.86843872070312,34.060001373291016,49.87410354614258,79.44255828857422,6.831605911254883,88.40904235839844
2011-12-05,73.86843872070312,33.560001373291016,50.42024230957031,79.28187561035156,6.9197211265563965,89.36933898925781
2011-12-06,73.88448333740234,33.7400016784668,50.2793083190918,78.52523803710938,6.917544364929199,89.44676208496094
2011-12-07,73.86843872070312,33.959999084472656,50.2793083190918,78.80646514892578,6.920808792114258,89.7410659790039
2011-12-08,73.86843872070312,33.29999923706055,49.43368148803711,79.790771484375,6.794620037078857,87.80497741699219
2011-12-09,73.85230255126953,33.36000061035156,50.2264518737793,78.15023040771484,6.928422927856445,89.29188537597656
2011-12-12,73.85230255126953,32.5,49.6627082824707,79.020751953125,6.8272528648376465,88.0063247680664
2011-12-13,73.85230255126953,31.799999237060547,49.1165657043457,79.75728607177734,6.744580268859863,87.1699447631836
2011-12-14,73.86843872070312,30.639999389648438,48.35023498535156,81.26396179199219,6.628181457519531,86.19417572021484
2011-12-15,73.85230255126953,30.559999465942383,48.21810531616211,80.96257781982422,6.606422424316406,86.51944732666016
2011-12-16,73.86843872070312,31.139999389648438,48.46635055541992,81.90678405761719,6.626004219055176,86.58139038085938
2011-12-19,73.86843872070312,31.079999923706055,47.989280700683594,82.94467163085938,6.545504570007324,85.69852447509766
2011-12-20,73.86843872070312,31.5,49.41166687011719,80.8755874633789,6.747842311859131,88.25415802001953
2011-12-21,73.86843872070312,31.5,48.704898834228516,79.75061798095703,6.61462926864624,88.51746368408203
2011-12-22,73.86843872070312,31.280000686645508,49.1201171875,80.08541870117188,6.699051856994629,89.35385131835938
2011-12-23,73.86843872070312,31.34000015258789,49.54416275024414,79.19482421875,6.760451316833496,90.0596694946289
2011-12-27,73.85230255126953,31.059999465942383,49.728981018066406,79.57106018066406,6.775801181793213,90.1531753540039
2011-12-28,73.85552215576172,30.299999237060547,49.15420913696289,81.04224395751953,6.690280437469482,89.04688262939453
2011-12-29,73.85552215576172,30.139999389648438,49.50790786743164,81.19001007080078,6.754968643188477,89.85712432861328
2011-12-30,73.85552215576172,30.459999084472656,49.36644744873047,81.45201873779297,6.7286553382873535,89.51435852050781
2012-01-03,73.83939361572266,31.280000686645508,50.31257629394531,80.22935485839844,6.822946071624756,90.83875274658203
2012-01-04,73.83939361572266,31.440000534057617,50.52475357055664,79.27545928955078,6.829524993896484,90.99453735351562
